Flag,Short_Name,Full_Name
1,B25032e22,TENURE BY UNITS IN STRUCTURE: Renter-occupied housing units: Mobile home: Occupied housing units -- (Estimate)
1,B25032e23,"TENURE BY UNITS IN STRUCTURE: Renter-occupied housing units: Boat, RV, van, etc.: Occupied housing units -- (Estimate)"
1,B25032Ae1,UNITS IN STRUCTURE (WHITE ALONE HOUSEHOLDER): Total: Occupied housing units with a householder who is White alone -- (Estimate)
1,B25032Ae2,"UNITS IN STRUCTURE (WHITE ALONE HOUSEHOLDER): Total: 1, detached: Occupied housing units with a householder who is White alone -- (Estimate)"
1,B25032Ae3,"UNITS IN STRUCTURE (WHITE ALONE HOUSEHOLDER): Total: 1, attached: Occupied housing units with a householder who is White alone -- (Estimate)"
1,B25032Ae4,UNITS IN STRUCTURE (WHITE ALONE HOUSEHOLDER): Total: 2: Occupied housing units with a householder who is White alone -- (Estimate)
1,B25032Ae5,UNITS IN STRUCTURE (WHITE ALONE HOUSEHOLDER): Total: 3 or 4: Occupied housing units with a householder who is White alone -- (Estimate)
1,B25032Ae6,UNITS IN STRUCTURE (WHITE ALONE HOUSEHOLDER): Total: 5 to 9: Occupied housing units with a householder who is White alone -- (Estimate)
1,B25032Ae7,UNITS IN STRUCTURE (WHITE ALONE HOUSEHOLDER): Total: 10 to 19: Occupied housing units with a householder who is White alone -- (Estimate)
1,B25032Ae8,UNITS IN STRUCTURE (WHITE ALONE HOUSEHOLDER): Total: 20 to 49: Occupied housing units with a householder who is White alone -- (Estimate)
1,B25032Ae9,UNITS IN STRUCTURE (WHITE ALONE HOUSEHOLDER): Total: 50 or more: Occupied housing units with a householder who is White alone -- (Estimate)
1,B25032Ae10,UNITS IN STRUCTURE (WHITE ALONE HOUSEHOLDER): Total: Mobile home: Occupied housing units with a householder who is White alone -- (Estimate)
1,B25032Ae11,"UNITS IN STRUCTURE (WHITE ALONE HOUSEHOLDER): Total: Boat, RV, van, etc.: Occupied housing units with a householder who is White alone -- (Estimate)"
1,B25032Be1,UNITS IN STRUCTURE (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER): Total: Occupied housing units with a householder who is Black or African American alone -- (Estimate)
1,B25032Be2,"UNITS IN STRUCTURE (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER): Total: 1, detached: Occupied housing units with a householder who is Black or African American alone -- (Estimate)"
1,B25032Be3,"UNITS IN STRUCTURE (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER): Total: 1, attached: Occupied housing units with a householder who is Black or African American alone -- (Estimate)"
1,B25032Be4,UNITS IN STRUCTURE (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER): Total: 2: Occupied housing units with a householder who is Black or African American alone -- (Estimate)
1,B25032Be5,UNITS IN STRUCTURE (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER): Total: 3 or 4: Occupied housing units with a householder who is Black or African American alone -- (Estimate)
1,B25032Be6,UNITS IN STRUCTURE (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER): Total: 5 to 9: Occupied housing units with a householder who is Black or African American alone -- (Estimate)
1,B25032Be7,UNITS IN STRUCTURE (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER): Total: 10 to 19: Occupied housing units with a householder who is Black or African American alone -- (Estimate)
1,B25032Be8,UNITS IN STRUCTURE (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER): Total: 20 to 49: Occupied housing units with a householder who is Black or African American alone -- (Estimate)
1,B25032Be9,UNITS IN STRUCTURE (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER): Total: 50 or more: Occupied housing units with a householder who is Black or African American alone -- (Estimate)
1,B25032Be10,UNITS IN STRUCTURE (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER): Total: Mobile home: Occupied housing units with a householder who is Black or African American alone -- (Estimate)
1,B25032Be11,"UNITS IN STRUCTURE (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER): Total: Boat, RV, van, etc.: Occupied housing units with a householder who is Black or African American alone -- (Estimate)"
1,B25032He1,"UNITS IN STRUCTURE (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER): Total: Occupied housing units with a householder who is White alone, not Hispanic or Latino -- (Estimate)"
1,B25032He2,"UNITS IN STRUCTURE (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER): Total: 1, detached: Occupied housing units with a householder who is White alone, not Hispanic or Latino -- (Estimate)"
1,B25032He3,"UNITS IN STRUCTURE (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER): Total: 1, attached: Occupied housing units with a householder who is White alone, not Hispanic or Latino -- (Estimate)"
1,B25032He4,"UNITS IN STRUCTURE (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER): Total: 2: Occupied housing units with a householder who is White alone, not Hispanic or Latino -- (Estimate)"
1,B25032He5,"UNITS IN STRUCTURE (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER): Total: 3 or 4: Occupied housing units with a householder who is White alone, not Hispanic or Latino -- (Estimate)"
1,B25032He6,"UNITS IN STRUCTURE (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER): Total: 5 to 9: Occupied housing units with a householder who is White alone, not Hispanic or Latino -- (Estimate)"
1,B25032He7,"UNITS IN STRUCTURE (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER): Total: 10 to 19: Occupied housing units with a householder who is White alone, not Hispanic or Latino -- (Estimate)"
1,B25032He8,"UNITS IN STRUCTURE (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER): Total: 20 to 49: Occupied housing units with a householder who is White alone, not Hispanic or Latino -- (Estimate)"
1,B25032He9,"UNITS IN STRUCTURE (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER): Total: 50 or more: Occupied housing units with a householder who is White alone, not Hispanic or Latino -- (Estimate)"
1,B25032He10,"UNITS IN STRUCTURE (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER): Total: Mobile home: Occupied housing units with a householder who is White alone, not Hispanic or Latino -- (Estimate)"
1,B25032He11,"UNITS IN STRUCTURE (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER): Total: Boat, RV, van, etc.: Occupied housing units with a householder who is White alone, not Hispanic or Latino -- (Estimate)"
1,B25032Ie1,UNITS IN STRUCTURE (HISPANIC OR LATINO HOUSEHOLDER): Total: Occupied housing units with a householder who is Hispanic or Latino -- (Estimate)
1,B25032Ie2,"UNITS IN STRUCTURE (HISPANIC OR LATINO HOUSEHOLDER): Total: 1, detached: Occupied housing units with a householder who is Hispanic or Latino -- (Estimate)"
1,B25032Ie3,"UNITS IN STRUCTURE (HISPANIC OR LATINO HOUSEHOLDER): Total: 1, attached: Occupied housing units with a householder who is Hispanic or Latino -- (Estimate)"
1,B25032Ie4,UNITS IN STRUCTURE (HISPANIC OR LATINO HOUSEHOLDER): Total: 2: Occupied housing units with a householder who is Hispanic or Latino -- (Estimate)
1,B25032Ie5,UNITS IN STRUCTURE (HISPANIC OR LATINO HOUSEHOLDER): Total: 3 or 4: Occupied housing units with a householder who is Hispanic or Latino -- (Estimate)
1,B25032Ie6,UNITS IN STRUCTURE (HISPANIC OR LATINO HOUSEHOLDER): Total: 5 to 9: Occupied housing units with a householder who is Hispanic or Latino -- (Estimate)
1,B25032Ie7,UNITS IN STRUCTURE (HISPANIC OR LATINO HOUSEHOLDER): Total: 10 to 19: Occupied housing units with a householder who is Hispanic or Latino -- (Estimate)
1,B25032Ie8,UNITS IN STRUCTURE (HISPANIC OR LATINO HOUSEHOLDER): Total: 20 to 49: Occupied housing units with a householder who is Hispanic or Latino -- (Estimate)
1,B25032Ie9,UNITS IN STRUCTURE (HISPANIC OR LATINO HOUSEHOLDER): Total: 50 or more: Occupied housing units with a householder who is Hispanic or Latino -- (Estimate)
1,B25032Ie10,UNITS IN STRUCTURE (HISPANIC OR LATINO HOUSEHOLDER): Total: Mobile home: Occupied housing units with a householder who is Hispanic or Latino -- (Estimate)
1,B25032Ie11,"UNITS IN STRUCTURE (HISPANIC OR LATINO HOUSEHOLDER): Total: Boat, RV, van, etc.: Occupied housing units with a householder who is Hispanic or Latino -- (Estimate)"
